name,startTime,endTime,type,track,color
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Interrupted Hydration,3202.5999999940395,3235.2999999821186,Idle,Scheduler,tertiary-dark
Interrupted Hydration,3202.5999999940395,3235.2999999821186,Idle,Scheduler,tertiary-dark
Interrupted Hydration,3202.5999999940395,3235.2999999821186,Idle,Scheduler,tertiary-dark
Hydrated,3235.2999999821186,3275.699999988079,Idle,Scheduler,tertiary-dark
Hydrated,3235.2999999821186,3275.699999988079,Idle,Scheduler,tertiary-dark
Hydrated,3235.2999999821186,3275.699999988079,Idle,Scheduler,tertiary-dark
Commit,3275.699999988079,3276.0999999940395,Idle,Scheduler,secondary-dark
Commit,3275.699999988079,3276.0999999940395,Idle,Scheduler,secondary-dark
Commit,3275.699999988079,3276.0999999940395,Idle,Scheduler,secondary-dark
Waiting for Paint,3276.0999999940395,3278.5,Idle,Scheduler,secondary-light
Waiting for Paint,3276.0999999940395,3278.5,Idle,Scheduler,secondary-light
Waiting for Paint,3276.0999999940395,3278.5,Idle,Scheduler,secondary-light
Remaining Effects,3278.5,3328.5999999940395,Idle,Scheduler,secondary-dark
Remaining Effects,3278.5,3328.5999999940395,Idle,Scheduler,secondary-dark
Remaining Effects,3278.5,3328.5999999940395,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Hydrated,3370,3370.0999999940395,Idle,Scheduler,tertiary-dark
Hydrated,3370,3370.0999999940395,Idle,Scheduler,tertiary-dark
Hydrated,3370,3370.0999999940395,Idle,Scheduler,tertiary-dark
Commit,3370.0999999940395,3370.199999988079,Idle,Scheduler,secondary-dark
Commit,3370.0999999940395,3370.199999988079,Idle,Scheduler,secondary-dark
Commit,3370.0999999940395,3370.199999988079,Idle,Scheduler,secondary-dark
Waiting for Paint,3370.199999988079,3370.7999999821186,Idle,Scheduler,secondary-light
Waiting for Paint,3370.199999988079,3370.7999999821186,Idle,Scheduler,secondary-light
Waiting for Paint,3370.199999988079,3370.7999999821186,Idle,Scheduler,secondary-light
Remaining Effects,3370.7999999821186,3370.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3370.7999999821186,3370.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3370.7999999821186,3370.899999976158,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Update,3370.699999988079,3371.5,Blocking,Scheduler,primary-light
Update,3370.699999988079,3371.5,Blocking,Scheduler,primary-light
Update,3370.699999988079,3371.5,Blocking,Scheduler,primary-light
Render,3371.5,3371.899999976158,Blocking,Scheduler,primary-dark
Render,3371.5,3371.899999976158,Blocking,Scheduler,primary-dark
Render,3371.5,3371.899999976158,Blocking,Scheduler,primary-dark
Commit,3371.899999976158,3372.199999988079,Blocking,Scheduler,secondary-dark
Commit,3371.899999976158,3372.199999988079,Blocking,Scheduler,secondary-dark
Commit,3371.899999976158,3372.199999988079,Blocking,Scheduler,secondary-dark
Waiting for Paint,3372.199999988079,3372.5999999940395,Blocking,Scheduler,secondary-light
Waiting for Paint,3372.199999988079,3372.5999999940395,Blocking,Scheduler,secondary-light
Waiting for Paint,3372.199999988079,3372.5999999940395,Blocking,Scheduler,secondary-light
Remaining Effects,3372.5999999940395,3372.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3372.5999999940395,3372.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3372.5999999940395,3372.899999976158,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Prepared,3373.399999976158,3387,Idle,Scheduler,tertiary-dark
Prepared,3373.399999976158,3387,Idle,Scheduler,tertiary-dark
Prepared,3373.399999976158,3387,Idle,Scheduler,tertiary-dark
Commit,3387,3387.7999999821186,Idle,Scheduler,secondary-dark
Commit,3387,3387.7999999821186,Idle,Scheduler,secondary-dark
Commit,3387,3387.7999999821186,Idle,Scheduler,secondary-dark
,3387.7999999821186,3388.2999999821186,Idle,Scheduler,secondary-light
,3387.7999999821186,3388.2999999821186,Idle,Scheduler,secondary-light
,3387.7999999821186,3388.2999999821186,Idle,Scheduler,secondary-light
Remaining Effects,3388.2999999821186,3395.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3388.2999999821186,3395.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3388.2999999821186,3395.899999976158,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Cascading Update,3387.399999976158,3396.199999988079,Blocking,Scheduler,error
Cascading Update,3387.399999976158,3396.199999988079,Blocking,Scheduler,error
Cascading Update,3387.399999976158,3396.199999988079,Blocking,Scheduler,error
Render,3396.199999988079,3397.0999999940395,Blocking,Scheduler,primary-dark
Render,3396.199999988079,3397.0999999940395,Blocking,Scheduler,primary-dark
Render,3396.199999988079,3397.0999999940395,Blocking,Scheduler,primary-dark
Commit,3397.0999999940395,3397.399999976158,Blocking,Scheduler,secondary-dark
Commit,3397.0999999940395,3397.399999976158,Blocking,Scheduler,secondary-dark
Commit,3397.0999999940395,3397.399999976158,Blocking,Scheduler,secondary-dark
,3397.399999976158,3397.5,Blocking,Scheduler,secondary-light
,3397.399999976158,3397.5,Blocking,Scheduler,secondary-light
,3397.399999976158,3397.5,Blocking,Scheduler,secondary-light
Remaining Effects,3397.5,3397.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3397.5,3397.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3397.5,3397.899999976158,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Update,3405,3405.2999999821186,Blocking,Scheduler,primary-light
Update,3405,3405.2999999821186,Blocking,Scheduler,primary-light
Update,3405,3405.2999999821186,Blocking,Scheduler,primary-light
Render,3405.2999999821186,3405.899999976158,Blocking,Scheduler,primary-dark
Render,3405.2999999821186,3405.899999976158,Blocking,Scheduler,primary-dark
Render,3405.2999999821186,3405.899999976158,Blocking,Scheduler,primary-dark
Commit,3405.899999976158,3406.0999999940395,Blocking,Scheduler,secondary-dark
Commit,3405.899999976158,3406.0999999940395,Blocking,Scheduler,secondary-dark
Commit,3405.899999976158,3406.0999999940395,Blocking,Scheduler,secondary-dark
Waiting for Paint,3406.0999999940395,3406.5999999940395,Blocking,Scheduler,secondary-light
Waiting for Paint,3406.0999999940395,3406.5999999940395,Blocking,Scheduler,secondary-light
Waiting for Paint,3406.0999999940395,3406.5999999940395,Blocking,Scheduler,secondary-light
Remaining Effects,3406.5999999940395,3407.199999988079,Blocking,Scheduler,secondary-dark
Remaining Effects,3406.5999999940395,3407.199999988079,Blocking,Scheduler,secondary-dark
Remaining Effects,3406.5999999940395,3407.199999988079,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Render,3408,3408.5,Idle,Scheduler,primary-dark
Render,3408,3408.5,Idle,Scheduler,primary-dark
Render,3408,3408.5,Idle,Scheduler,primary-dark
Commit,3408.5,3408.699999988079,Idle,Scheduler,secondary-dark
Commit,3408.5,3408.699999988079,Idle,Scheduler,secondary-dark
Commit,3408.5,3408.699999988079,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Prepared,3409.199999988079,3539.2999999821186,Idle,Scheduler,tertiary-dark
Prepared,3409.199999988079,3539.2999999821186,Idle,Scheduler,tertiary-dark
Prepared,3409.199999988079,3539.2999999821186,Idle,Scheduler,tertiary-dark
Commit,3539.2999999821186,3539.5999999940395,Idle,Scheduler,secondary-dark
Commit,3539.2999999821186,3539.5999999940395,Idle,Scheduler,secondary-dark
Commit,3539.2999999821186,3539.5999999940395,Idle,Scheduler,secondary-dark
Waiting for Paint,3539.5999999940395,3542.2999999821186,Idle,Scheduler,secondary-light
Waiting for Paint,3539.5999999940395,3542.2999999821186,Idle,Scheduler,secondary-light
Waiting for Paint,3539.5999999940395,3542.2999999821186,Idle,Scheduler,secondary-light
Remaining Effects,3542.2999999821186,3545.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3542.2999999821186,3545.899999976158,Idle,Scheduler,secondary-dark
Remaining Effects,3542.2999999821186,3545.899999976158,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Prepared,3549.199999988079,3631.899999976158,Idle,Scheduler,tertiary-dark
Prepared,3549.199999988079,3631.899999976158,Idle,Scheduler,tertiary-dark
Prepared,3549.199999988079,3631.899999976158,Idle,Scheduler,tertiary-dark
Commit,3631.899999976158,3633.199999988079,Idle,Scheduler,secondary-dark
Commit,3631.899999976158,3633.199999988079,Idle,Scheduler,secondary-dark
Commit,3631.899999976158,3633.199999988079,Idle,Scheduler,secondary-dark
,3633.199999988079,3634.7999999821186,Idle,Scheduler,secondary-light
,3633.199999988079,3634.7999999821186,Idle,Scheduler,secondary-light
,3633.199999988079,3634.7999999821186,Idle,Scheduler,secondary-light
Remaining Effects,3634.7999999821186,3659.199999988079,Idle,Scheduler,secondary-dark
Remaining Effects,3634.7999999821186,3659.199999988079,Idle,Scheduler,secondary-dark
Remaining Effects,3634.7999999821186,3659.199999988079,Idle,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Cascading Update,3632.399999976158,3659.5,Blocking,Scheduler,error
Cascading Update,3632.399999976158,3659.5,Blocking,Scheduler,error
Cascading Update,3632.399999976158,3659.5,Blocking,Scheduler,error
Render,3659.5,3660.7999999821186,Blocking,Scheduler,primary-dark
Render,3659.5,3660.7999999821186,Blocking,Scheduler,primary-dark
Render,3659.5,3660.7999999821186,Blocking,Scheduler,primary-dark
Commit,3660.7999999821186,3661.199999988079,Blocking,Scheduler,secondary-dark
Commit,3660.7999999821186,3661.199999988079,Blocking,Scheduler,secondary-dark
Commit,3660.7999999821186,3661.199999988079,Blocking,Scheduler,secondary-dark
,3661.199999988079,3661.2999999821186,Blocking,Scheduler,secondary-light
,3661.199999988079,3661.2999999821186,Blocking,Scheduler,secondary-light
,3661.199999988079,3661.2999999821186,Blocking,Scheduler,secondary-light
Remaining Effects,3661.2999999821186,3662.2999999821186,Blocking,Scheduler,secondary-dark
Remaining Effects,3661.2999999821186,3662.2999999821186,Blocking,Scheduler,secondary-dark
Remaining Effects,3661.2999999821186,3662.2999999821186,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Update,3681.0999999940395,3681.2999999821186,Blocking,Scheduler,primary-light
Update,3681.0999999940395,3681.2999999821186,Blocking,Scheduler,primary-light
Update,3681.0999999940395,3681.2999999821186,Blocking,Scheduler,primary-light
Render,3681.2999999821186,3681.7999999821186,Blocking,Scheduler,primary-dark
Render,3681.2999999821186,3681.7999999821186,Blocking,Scheduler,primary-dark
Render,3681.2999999821186,3681.7999999821186,Blocking,Scheduler,primary-dark
Commit,3681.7999999821186,3681.899999976158,Blocking,Scheduler,secondary-dark
Commit,3681.7999999821186,3681.899999976158,Blocking,Scheduler,secondary-dark
Commit,3681.7999999821186,3681.899999976158,Blocking,Scheduler,secondary-dark
,3681.899999976158,3682,Blocking,Scheduler,secondary-light
,3681.899999976158,3682,Blocking,Scheduler,secondary-light
,3681.899999976158,3682,Blocking,Scheduler,secondary-light
Remaining Effects,3682,3682.2999999821186,Blocking,Scheduler,secondary-dark
Remaining Effects,3682,3682.2999999821186,Blocking,Scheduler,secondary-dark
Remaining Effects,3682,3682.2999999821186,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Update,3683.0999999940395,3683.2999999821186,Blocking,Scheduler,primary-light
Update,3683.0999999940395,3683.2999999821186,Blocking,Scheduler,primary-light
Update,3683.0999999940395,3683.2999999821186,Blocking,Scheduler,primary-light
Render,3683.2999999821186,3683.5,Blocking,Scheduler,primary-dark
Render,3683.2999999821186,3683.5,Blocking,Scheduler,primary-dark
Render,3683.2999999821186,3683.5,Blocking,Scheduler,primary-dark
Commit,3683.5,3683.5,Blocking,Scheduler,secondary-dark
Commit,3683.5,3683.5,Blocking,Scheduler,secondary-dark
Commit,3683.5,3683.5,Blocking,Scheduler,secondary-dark
,3683.5,3683.5999999940395,Blocking,Scheduler,secondary-light
,3683.5,3683.5999999940395,Blocking,Scheduler,secondary-light
,3683.5,3683.5999999940395,Blocking,Scheduler,secondary-light
Remaining Effects,3683.5999999940395,3683.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3683.5999999940395,3683.899999976158,Blocking,Scheduler,secondary-dark
Remaining Effects,3683.5999999940395,3683.899999976158,Blocking,Scheduler,secondary-dark
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Blocking Track,0.003,0.003,Blocking,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Transition Track,0.003,0.003,Transition,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Suspense Track,0.003,0.003,Suspense,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Idle Track,0.003,0.003,Idle,Scheduler,primary-light
Update,3684.5,3684.699999988079,Blocking,Scheduler,primary-light
Update,3684.5,3684.699999988079,Blocking,Scheduler,primary-light
Update,3684.5,3684.699999988079,Blocking,Scheduler,primary-light
Render,3684.699999988079,3684.899999976158,Blocking,Scheduler,primary-dark
Render,3684.699999988079,3684.899999976158,Blocking,Scheduler,primary-dark
Render,3684.699999988079,3684.899999976158,Blocking,Scheduler,primary-dark
Commit,3684.899999976158,3685,Blocking,Scheduler,secondary-dark
Commit,3684.899999976158,3685,Blocking,Scheduler,secondary-dark
